"Time","vhx","vhy"
2470,6.708758789700323e-05,0.0001018316334778194
2471,6.659089444889723e-05,0.0001015803376881036
2472,6.608692150448699e-05,0.0001013178712659675
2473,6.557566685848397e-05,0.000101044216120398
2474,6.505712869084335e-05,0.0001007593550095637
2475,6.453130556760305e-05,0.0001004632715430029
2476,6.399819644169607e-05,0.0001001559501837294
2477,6.345780065374223e-05,9.983737625025997e-05
2478,6.29101179328131e-05,9.950753591856051e-05
2479,6.235514839717548e-05,9.91664162239118e-05
2480,6.179289255500802e-05,9.881400506269558e-05
2481,6.12233513050957e-05,9.845029119409841e-05
2482,6.064652593749774e-05,9.807526424173651e-05
2483,6.006241813419185e-05,9.768891469519791e-05
2484,5.947102996969125e-05,9.729123391150533e-05
2485,5.887236391163967e-05,9.68822141164965e-05
2486,5.826642282137639e-05,9.646184840612472e-05
2487,5.765320995447835e-05,9.603013074767723e-05
2488,5.703272896127581e-05,9.55870559809122e-05
2489,5.640498388734018e-05,9.513261981911503e-05
2490,5.576997917394694e-05,9.466681885007362e-05
2491,5.51277196585108e-05,9.418965053697082e-05
2492,5.447821057499388e-05,9.370111321919674e-05
2493,5.38214575542866e-05,9.32012061130791e-05
2494,5.315746662456184e-05,9.268992931253191e-05
2495,5.248624421160042e-05,9.216728378962267e-05
2496,5.180779713908928e-05,9.16332713950589e-05
2497,5.112213262889101e-05,9.108789485859168e-05
2498,5.042925830128542e-05,9.053115778933908e-05
2499,4.972918217518271e-05,8.996306467602741e-05
2500,4.902191266830693e-05,8.938362088715078e-05
2501,4.830745859735179e-05,8.879283267105004e-05
2502,4.758582917810558e-05,8.819070715590981e-05
2503,4.685703402554856e-05,8.757725234967359e-05
2504,4.612108315391873e-05,8.695247713987925e-05
2505,4.537798697674932e-05,8.631639129341128e-05
2506,4.462775630687485e-05,8.566900545617281e-05
2507,4.387040235640848e-05,8.501033115267702e-05
2508,4.310593673668748e-05,8.434038078555656e-05
2509,4.233437145818801e-05,8.365916763499197e-05
2510,4.155571893041068e-05,8.296670585806037e-05
2511,4.076999196173255e-05,8.226301048800242e-05
2512,3.997720375923016e-05,8.154809743340803e-05
2513,3.917736792846863e-05,8.082198347732257e-05
2514,3.837049847326146e-05,8.008468627627259e-05
2515,3.755660979539663e-05,7.933622435921026e-05
2516,3.673571669433197e-05,7.857661712637844e-05
2517,3.59078343668564e-05,7.780588484809463e-05
2518,3.507297840672119e-05,7.702404866345582e-05
2519,3.42311648042363e-05,7.623113057896361e-05
2520,3.33824099458346e-05,7.542715346706866e-05
2521,3.252673061360373e-05,7.461214106463592e-05
2522,3.166414398478364e-05,7.378611797133092e-05
2523,3.079466763123183e-05,7.294910964792665e-05
2524,2.991831951885383e-05,7.210114241453067e-05
2525,2.903511800700103e-05,7.124224344873389e-05
2526,2.814508184783337e-05,7.037244078368085e-05
2527,2.724823018564944e-05,6.949176330606048e-05
2528,2.634458255618058e-05,6.86002407540193e-05
2529,2.54341588858523e-05,6.769790371499663e-05
2530,2.451697949100963e-05,6.678478362348011e-05
2531,2.359306507710811e-05,6.58609127586858e-05
2532,2.266243673787091e-05,6.492632424215813e-05
2533,2.172511595440941e-05,6.398105203529572e-05
2534,2.078112459430896e-05,6.302513093679607e-05
2535,1.983048491068021e-05,6.205859658002648e-05
2536,1.887321954117356e-05,6.108148543031656e-05
2537,1.790935150695858e-05,6.009383478217466e-05
2538,1.693890421166801e-05,5.90956827564284e-05
2539,1.596190144030501e-05,5.808706829728782e-05
2540,1.497836735811539e-05,5.706803116933478e-05
2541,1.398832650942174e-05,5.603861195443485e-05
2542,1.299180381642404e-05,5.499885204857546e-05
2543,1.198882457796127e-05,5.394879365862719e-05
2544,1.09794144682374e-05,5.288847979903197e-05
2545,9.963599535511612e-06,5.181795428841586e-05
2546,8.941406200750068e-06,5.07372617461273e-05
2547,7.912861256241294e-06,4.964644758870273e-05
2548,6.87799186417575e-06,4.854555802625629e-05
2549,5.836825555186848e-06,4.743464005879812e-05
2550,4.789390226854738e-06,4.63137414724785e-05
2551,3.735714142174365e-06,4.51829108357586e-05
2552,2.675825927983861e-06,4.404219749550966e-05
2553,1.609754573357372e-06,4.289165157303997e-05
2554,5.375294279593104e-07,4.173132396004828e-05
2555,-5.408197996389465e-07,4.05612663145073e-05
2556,-1.625263043679918e-06,3.93815310564748e-05
2557,-2.715769882978163e-06,3.819217136383336e-05
2558,-3.81230954271784e-06,3.699324116796107e-05
2559,-4.914850896286189e-06,3.578479514932887e-05
2560,-6.023362467146876e-06,3.456688873303094e-05
2561,-7.137812430749996e-06,3.333957808424253e-05
2562,-8.258168616481278e-06,3.210292010361071e-05
2563,-9.384398509648232e-06,3.085697242257362e-05
2564,-1.051646925350535e-05,2.960179339861277e-05
2565,-1.165434765131728e-05,2.833744211043606e-05
2566,-1.279800016846079e-05,2.706397835309243e-05
2567,-1.394739293456364e-05,2.57814626330191e-05
2568,-1.510249174568341e-05,2.448995616302206e-05
2569,-1.626326206652321e-05,2.318952085718754e-05
2570,-1.742966903268717e-05,2.188021932572882e-05
2571,-1.860167745297277e-05,2.056211486976583e-05
2572,-1.977925181170269e-05,1.923527147603794e-05
2573,-2.096235627109457e-05,1.789975381155254e-05
2574,-2.215095467366959e-05,1.655562721816764e-05
2575,-2.33450105446979e-05,1.520295770710928e-05
2576,-2.454448709468473e-05,1.384181195342556e-05
2577,-2.574934722189267e-05,1.247225729037483e-05
2578,-2.695955351490377e-05,1.109436170375212e-05
2579,-2.817506825521868e-05,9.70819382615023e-06
2580,-2.939585341989552e-05,8.313822931159248e-06
2581,-3.062187068422517e-05,6.911318927503786e-06
2582,-3.1853081424446e-05,5.500752353115672e-06
2583,-3.308944672049644e-05,4.082194369148337e-06
2584,-3.433092735880499e-05,2.655716753927113e-06
2585,-3.557748383511955e-05,1.221391896839372e-06
2586,-3.682907635737326e-05,-2.207072078353843e-07
2587,-3.808566484858888e-05,-1.67050696715558e-06
2588,-3.934720894982113e-05,-3.12793319580832e-06
2589,-4.061366802313622e-05,-4.592911122457998e-06
2590,-4.188500115462988e-05,-6.065365396155164e-06
2591,-4.316116715748142e-05,-7.545220092803007e-06
2592,-4.444212457504708e-05,-9.032398721681881e-06
2593,-4.572783168398935e-05,-1.052682423203087e-05
2594,-4.701824649744393e-05,-1.202841901968806e-05
2595,-4.831332676822458e-05,-1.353710493378618e-05
2596,-4.961302999206313e-05,-1.505280328350469e-05
2597,-5.091731341088914e-05,-1.65754348448776e-05
2598,-5.222613401614315e-05,-1.810491986765728e-05
2599,-5.353944855212956e-05,-1.964117808223191e-05
2600,-5.485721351940355e-05,-2.118412870659854e-05
2601,-5.617938517819624e-05,-2.273369045338968e-05
2602,-5.750591955187484e-05,-2.428978153695304e-05
2603,-5.883677243043907e-05,-2.585231968048486e-05
2604,-6.017189937405439e-05,-2.742122212321509e-05
2605,-6.151125571661977e-05,-2.899640562764523e-05
2606,-6.285479656937153e-05,-3.057778648683755e-05
2607,-6.420247682452258e-05,-3.216528053175512e-05
2608,-6.555425115893728e-05,-3.375880313865319e-05
2609,-6.691007403784014e-05,-3.535826923651952e-05
2610,-6.826989971856073e-05,-3.69635933145661e-05
2611,-6.963368225431197e-05,-3.857468942976819e-05
2612,-7.100137549800417e-05,-4.019147121445235e-05
2613,-7.23729331060919e-05,-4.181385188393407e-05
2614,-7.374830854245581e-05,-4.344174424420157e-05
2615,-7.512745508231836e-05,-4.507506069964595e-05
2616,-7.651032581619164e-05,-4.671371326084109e-05
2617,-7.789687365386087e-05,-4.835761355236585e-05
2618,-7.928705132839877e-05,-5.000667282067443e-05
2619,-8.068081140021384e-05,-5.166080194201067e-05
2620,-8.207810626113136e-05,-5.331991143036699e-05
2621,-8.347888813850621e-05,-5.49839114454881e-05
2622,-8.488310909936858e-05,-5.665271180091632e-05
2623,-8.629072105459986e-05,-5.832622197208145e-05
2624,-8.77016757631425e-05,-6.000435110443255e-05
2625,-8.911592483623884e-05,-6.168700802161165e-05
2626,-9.053341974170203e-05,-6.337410123366784e-05
2627,-9.195411180821778e-05,-6.506553894531297e-05
2628,-9.337795222967652e-05,-6.676122906421781e-05
2629,-9.480489206953514e-05,-6.846107920934645e-05
2630,-9.623488226520794e-05,-7.016499671933093e-05
2631,-9.766787363248974e-05,-7.187288866088374e-05
2632,-9.910381687000495e-05,-7.358466183724886e-05
2633,-0.0001005426625636877,-7.53002227966886e-05
2634,-0.0001019843611912897,-7.701947784100913e-05
2635,-0.0001034288631269152,-7.874233303412096e-05
2636,-0.0001048761186455878,-8.046869421063504e-05
2637,-0.0001063260779278395,-8.219846698449433e-05
2638,-0.0001077786910643297,-8.393155675763937e-05
2639,-0.0001092339080604918,-8.566786872870725e-05
2640,-0.0001106916788412049,-8.740730790176506e-05
2641,-0.0001121519532554916,-8.914977909507407e-05
2642,-0.0001136146810812421,-9.089518694988845e-05
2643,-0.0001150798120299638,-9.264343593928239e-05
2644,-0.0001165472957515554,-9.439443037700998e-05
2645,-0.0001180170818391056,-9.614807442639449e-05
2646,-0.0001194891198337165,-9.790427210924719e-05
2647,-0.0001209633592293509,-9.966292731481575e-05
2648,-0.0001224397494777013,-0.0001014239438087593
2649,-0.0001239182399930857,-0.0001031872252421532
2650,-0.0001253987801573614,-0.000104952675160519
2651,-0.0001268813193248643,-0.000106720197012881
2652,-0.0001283658068273691,-0.0001084896941608506
2653,-0.0001298521919790701,-0.0001102610698877319
2654,-0.0001313404240815846,-0.0001120342274076554
2655,-0.000132830452428974,-0.0001138090698747336
2656,-0.0001343222263127886,-0.0001155855003922391
2657,-0.0001358156950271295,-0.0001173634220218069
2658,-0.0001373108078737295,-0.0001191427377926573
2659,-0.000138807514167055,-0.0001209233507108399
2660,-0.0001403057632394236,-0.0001227051637684984
2661,-0.0001418055044461414,-0.0001244880799531541
2662,-0.0001433066871706562,-0.0001262720022570109
2663,-0.0001448092608297293,-0.0001280568336862761
2664,-0.0001463131748786206,-0.000129842477270499
2665,-0.0001478183788162945,-0.0001316288360719298
2666,-0.0001493248221906363,-0.0001334158131948897
2667,-0.0001508324546036867,-0.0001352033117951604
2668,-0.0001523412257168889,-0.000136991235089387
2669,-0.000153851085256352,-0.0001387794863644959
2670,-0.0001553619830181248,-0.0001405679689871249
2671,-0.0001568738688734852,-0.0001423565864130672
2672,-0.00015838669277424,-0.0001441452421967271
2673,-0.000159900404758039,-0.0001459338400005866
2674,-0.0001614149549536978,-0.0001477222836046837
2675,-0.0001629302935865348,-0.0001495104769160989
2676,-0.000164446370983714,-0.000151298323978452
2677,-0.0001659631375796032,-0.0001530857289814081
2678,-0.0001674805439211366,-0.0001548725962701887
2679,-0.0001689985406731894,-0.0001566588303550926
2680,-0.0001705170786239594,-0.0001584443359210205
2681,-0.0001720361086903568,-0.0001602290178370069
2682,-0.0001735555819234001,-0.0001620127811657561
2683,-0.0001750754495136202,-0.0001637955311731816
2684,-0.0001765956627964695,-0.0001655771733379495
2685,-0.0001781161732577374,-0.0001673576133610229
2686,-0.0001796369325389693,-0.0001691367571752106
2687,-0.0001811578924428927,-0.0001709145109547137
2688,-0.0001826790049388439,-0.0001726907811246738
2689,-0.0001842002221681997,-0.0001744654743707207
2690,-0.0001857214964498131,-0.0001762384976485186
2691,-0.0001872427802854485,-0.0001780097581933094
2692,-0.0001887640263652207,-0.0001797791635294532
2693,-0.000190285187573033,-0.0001815466214799651
2694,-0.0001918062169920184,-0.0001833120401760489
2695,-0.000193327067909977,-0.0001850753280666227
2696,-0.0001948476938248167,-0.0001868363939278402
2697,-0.0001963680484499899,-0.0001885951468726042
2698,-0.0001978880857199284,-0.0001903514963600736
2699,-0.0001994077597954785,-0.0001921053522051598
2700,-0.0002009270250693287,-0.0001938566245880161
2701,-0.0002024458361714381,-0.0001956052240635144
2702,-0.0002039641479744573,-0.0001973510615707131
2703,-0.0002054819155991471,-0.0001990940484423126
2704,-0.0002069990944197896,-0.0002008340964140969
2705,-0.0002085156400695938,-0.0002025711176343632
2706,-0.0002100315084460965,-0.0002043050246733376
2707,-0.000211546655716553,-0.0002060357305325737
2708,-0.0002130610383233221,-0.0002077631486543375
2709,-0.0002145746129892423,-0.000209487192930974
2710,-0.0002160873367229978,-0.0002112077777142576
2711,-0.0002175991668244763,-0.0002129248178247229
2712,-0.0002191100608901165,-0.000214638228560976
2713,-0.0002206199768182443,-0.0002163479257089885
2714,-0.0002221288728143967,-0.0002180538255513667
2715,-0.0002236367073966358,-0.0002197558448766021
2716,-0.0002251434394008478,-0.0002214539009882974
2717,-0.000226649027986031,-0.000223147911714371
2718,-0.0002281534326395679,-0.0002248377954162347
2719,-0.000229656613182484,-0.0002265234709979487
2720,-0.0002311585297746921,-0.0002282048579153493
2721,-0.0002326591429202191,-0.0002298818761851509
2722,-0.0002341584134724177,-0.0002315544463940177
2723,-0.0002356563026391616,-0.000233222489707611
2724,-0.000237152771988022,-0.0002348859278796038
2725,-0.0002386477834514273,-0.0002365446832606657
2726,-0.0002401412993318032,-0.0002381986788074184
2727,-0.0002416332823066922,-0.0002398478380913582
2728,-0.0002431236954338577,-0.0002414920853077448
2729,-0.0002446125021563615,-0.0002431313452844583
2730,-0.0002460996663076262,-0.0002447655434908196
2731,-0.0002475851521164698,-0.0002463946060463779
2732,-0.0002490689242121234,-0.0002480184597296597
2733,-0.0002505509476292228,-0.0002496370319868823
2734,-0.0002520311878127772,-0.0002512502509406279
2735,-0.0002535096106231146,-0.0002528580453984807
2736,-0.0002549861823408014,-0.0002544603448616223
2737,-0.0002564608696715371,-0.000256057079533389
2738,-0.0002579336397510241,-0.0002576481803277845
2739,-0.0002594044601498086,-0.0002592335788779534
2740,-0.0002608732988780968,-0.0002608132075446106
2741,-0.0002623401243905427,-0.000262386999424424
2742,-0.0002638049055910069,-0.0002639548883583588
2743,-0.0002652676118372879,-0.0002655168089399683
2744,-0.0002667282129458222,-0.0002670726965236445
2745,-0.0002681866791963561,-0.0002686224872328169
2746,-0.0002696429813365865,-0.0002701661179681059
2747,-0.0002710970905867689,-0.0002717035264154251
2748,-0.0002725489786442966,-0.0002732346510540362
2749,-0.0002739986176882463,-0.0002747594311645484
2750,-0.0002754459803838892,-0.0002762778068368721
2751,-0.0002768910398871717,-0.0002777897189781138
2752,-0.0002783337698491595,-0.0002792951093204243
2753,-0.0002797741444204487,-0.0002807939204287857
2754,-0.000281212138255542,-0.0002822860957087481
2755,-0.0002826477265171884,-0.0002837715794141092
2756,-0.0002840808848806858,-0.0002852503166545354
2757,-0.00028551158953815,-0.0002867222534031283
2758,-0.0002869398172027441,-0.0002881873365039296
2759,-0.0002883655451128697,-0.0002896455136793683
2760,-0.0002897887510363222,-0.0002910967335376471
2761,-0.0002912094132744044,-0.0002925409455800701
2762,-0.0002926275106660026,-0.0002939781002083042
2763,-0.0002940430225916225,-0.0002954081487315817
2764,-0.0002954559289773856,-0.000296831043373838
2765,-0.0002968662102989806,-0.0002982467372807844
2766,-0.0002982738475855801,-0.0002996551845269168
2767,-0.0002996788224237093,-0.0003010563401224578
2768,-0.0003010811169610752,-0.0003024501600202332
2769,-0.0003024807139103528,-0.0003038366011224788
2770,-0.0003038775965529277,-0.00030521562128758
2771,-0.0003052717487425938,-0.0003065871793367432
2772,-0.0003066631549092085,-0.0003079512350605957
2773,-0.000308051800062301,-0.0003093077492257146
2774,-0.0003094376697946368,-0.0003106566835810861
2775,-0.0003108207502857362,-0.00031199800086449
2776,-0.0003122010283053473,-0.0003133316648088141
2777,-0.000313578491216868,-0.0003146576401482903
2778,-0.0003149531269807289,-0.0003159758926246605
2779,-0.0003163249241577202,-0.0003172863889932646
2780,-0.0003176938719122768,-0.0003185890970290521
2781,-0.0003190599600157117,-0.0003198839855325186
2782,-0.0003204231788494013,-0.0003211710243355624
2783,-0.000321783519407921,-0.0003224501843072634
2784,-0.000323140973302134,-0.0003237214373595844
2785,-0.0003244955327622234,-0.0003249847564529897
2786,-0.0003258471906406828,-0.0003262401156019843
2787,-0.0003271959404152479,-0.0003274874898805726
2788,-0.0003285417761917819,-0.0003287268554276331
2789,-0.0003298846927071065,-0.0003299581894522123
2790,-0.0003312246853317815,-0.0003311814702387333
2791,-0.0003325617500728335,-0.0003323966771521217
2792,-0.0003338958835764302,-0.0003336037906428442
2793,-0.0003352270831305006,-0.000334802792251865
2794,-0.000336555346667305,-0.0003359936646155123
2795,-0.0003378806727659476,-0.0003371763914702617
2796,-0.000339203060654837,-0.0003383509576574275
2797,-0.0003405225102140916,-0.0003395173491277701
2798,-0.000341839021977891,-0.0003406755529460111
2799,-0.0003431525971367698,-0.0003418255572952607
2800,-0.0003444632375398579,-0.0003429673514813546
2801,-0.0003457709456970663,-0.0003441009259371004
2802,-0.0003470757247812127,-0.0003452262722264297
2803,-0.0003483775786300944,-0.0003463433830484641
2804,-0.0003496765117485033,-0.0003474522522414811
2805,-0.000350972529310184,-0.0003485528747867944
2806,-0.0003522656371597344,-0.0003496452468125335
2807,-0.0003535558418144479,-0.0003507293655973329
2808,-0.0003548431504661013,-0.0003518052295739257
2809,-0.0003561275709826802,-0.0003528728383326431
2810,-0.0003574091119100495,-0.0003539321926248135
2811,-0.0003586877824735641,-0.0003549832943660684
2812,-0.000359963592579621,-0.000356026146639551
2813,-0.0003612365528171529,-0.0003570607536990268
2814,-0.0003625066744590615,-0.0003580871209718954
2815,-0.0003637739694635939,-0.0003591052550621045
2816,-0.0003650384504756562,-0.000360115163752964
2817,-0.0003663001308280702,-0.0003611168560098613
2818,-0.0003675590245427686,-0.0003621103419828762
2819,-0.0003688151463319315,-0.000363095633009295
2820,-0.0003700685115990612,-0.0003640727416160247
2821,-0.0003713191364399956,-0.0003650416815219034
2822,-0.0003725670376438671,-0.0003660024676399122
2823,-0.0003738122326939911,-0.0003669551160792816
2824,-0.0003750547397687037,-0.0003678996441474992
2825,-0.0003762945777421301,-0.0003688360703522084
2826,-0.0003775317661848978,-0.0003697644144030102
2827,-0.0003787663253647854,-0.0003706846972131585
2828,-0.0003799982762473123,-0.0003715969409011486
2829,-0.0003812276404962646,-0.0003725011687922055
2830,-0.0003824544404741607,-0.000373397405419666
2831,-0.000383678699242657,-0.0003742856765262547
2832,-0.0003849004405628896,-0.0003751660090652544
2833,-0.0003861196888957546,-0.0003760384312015733
2834,-0.0003873364694021283,-0.0003769029723127037
2835,-0.0003885508079430241,-0.0003777596629895752
2836,-0.000389762731079688,-0.0003786085350373018
2837,-0.000390972266073633,-0.0003794496214758206
2838,-0.0003921794408866102,-0.0003802829565404274
2839,-0.0003933842841805196,-0.0003811085756822006
2840,-0.000394586825317258,-0.0003819265155683193
2841,-0.0003957870943585042,-0.000382736814082276
2842,-0.0003969851220654459,-0.0003835395103239768
2843,-0.0003981809398984397,-0.0003843346446097386
2844,-0.0003993745800166128,-0.0003851222584721751
2845,-0.0004005660752774029,-0.0003859023946599773
2846,-0.0004017554592360339,-0.0003866750971375802
2847,-0.0004029427661449317,-0.0003874404110847272
2848,-0.0004041280309530799,-0.0003881983828959236
2849,-0.0004053112893053087,-0.00038894906017978
2850,-0.0004064925775415285,-0.0003896924917582488
2851,-0.0004076719326958991,-0.0003904287276657509
2852,-0.0004088493924959365,-0.0003911578191481933
2853,-0.0004100249953615605,-0.0003918798186618808
2854,-0.0004111987804040796,-0.0003925947798723139
2855,-0.000412370787425118,-0.0003933027576528822
2856,-0.0004135410569154765,-0.0003940038080834448
2857,-0.0004147096300539381,-0.0003946979884488079
2858,-0.0004158765487060093,-0.0003953853572370867
2859,-0.0004170418554226021,-0.0003960659741379635
2860,-0.0004182055934386572,-0.0003967399000408338
2861,-0.0004193678066717035,-0.0003974071970328479
2862,-0.0004205285397203611,-0.0003980679283968389
2863,-0.0004216878378627837,-0.0003987221586091473
2864,-0.0004228457470550392,-0.0003993699533373341
2865,-0.0004240023139294355,-0.0004000113794377861
2866,-0.0004251575857927802,-0.000400646504953214
2867,-0.0004263116106245886,-0.0004012753991100453
2868,-0.0004274644370752287,-0.0004018981323157025
2869,-0.0004286161144640082,-0.0004025147761557826
2870,-0.0004297666927772036,-0.0004031254033911226
2871,-0.0004309162226660322,-0.0004037300879547634
2872,-0.0004320647554445639,-0.0004043289049488004
2873,-0.0004332123430875776,-0.0004049219306411355
2874,-0.0004343590382283597,-0.0004055092424621172
2875,-0.0004355048941564451,-0.0004060909190010769
2876,-0.0004366499648153019,-0.0004066670400027599
2877,-0.0004377943047999592,-0.0004072376863636509
2878,-0.0004389379693545792,-0.000407802940128194
2879,-0.0004400810143699734,-0.0004083628844849089
2880,-0.0004412234963810619,-0.000408917603762404
2881,-0.0004423654725642808,-0.0004094671834252806
2882,-0.00044350700073493,-0.0004100117100699424
2883,-0.0004446481393444714,-0.0004105512714202931
2884,-0.0004457889474777675,-0.0004110859563233375
2885,-0.0004469294848502707,-0.0004116158547446775
2886,-0.0004480698118051572,-0.0004121410577639079
2887,-0.0004492099893104072,-0.0004126616575699088
2888,-0.0004503500789558323,-0.0004131777474560409
2889,-0.000451490142950051,-0.0004136894218152363
2890,-0.000452630244117413,-0.0004141967761349922
2891,-0.0004537704458948689,-0.0004146999069922658
2892,-0.000454910812328791,-0.0004151989120482691
2893,-0.000456051408071744,-0.0004156938900431645
2894,-0.0004571922983792009,-0.0004161849407906663
2895,-0.0004583335491062133,-0.0004166721651725409
2896,-0.0004594752267040298,-0.0004171556651330147
2897,-0.0004606173982166653,-0.0004176355436730829
2898,-0.0004617601312774215,-0.0004181119048447267
2899,-0.0004629034941053597,-0.0004185848537450301
2900,-0.0004640475555017247,-0.0004190544965102088
2901,-0.0004651923848463196,-0.0004195209403095441
2902,-0.0004663380520938388,-0.0004199842933392207
2903,-0.0004674846277701468,-0.0004204446648160779
2904,-0.0004686321829685183,-0.0004209021649712656
2905,-0.0004697807893458275,-0.0004213569050438126
2906,-0.0004709305191186931,-0.000421808997274102
2907,-0.00047208144505958,-0.0004222585548972607
2908,-0.0004732336404928567,-0.000422705692136458
2909,-0.0004743871792908064,-0.0004231505241961196
2910,-0.0004755421358695977,-0.000423593167255052
2911,-0.0004766985851852104,-0.0004240337384594804
2912,-0.00047785660272932,-0.0004244723559160059
2913,-0.0004790162645251415,-0.0004249091386844748
2914,-0.0004801776471232283,-0.0004253442067707617
2915,-0.0004813408275972356,-0.0004257776811194782
2916,-0.0004825058835396375,-0.0004262096836065917
2917,-0.0004836728930574101,-0.000426640337031964
2918,-0.0004848419347676708,-0.0004270697651118165
2919,-0.0004860130877932835,-0.0004274980924711085
2920,-0.0004871864317584202,-0.0004279254446358406
2921,-0.0004883620467840896,-0.0004283519480252797
2922,-0.0004895400134836285,-0.000428777729944108
2923,-0.000490720412958152,-0.0004292029185744952
2924,-0.0004919033267919736,-0.0004296276429680981
2925,-0.0004930888370479864,-0.000430052033037984
2926,-0.0004942770262630125,-0.0004304762195504829
2927,-0.0004954679774431132,-0.0004309003341169659
2928,-0.0004966617740588704,-0.0004313245091855545
2929,-0.0004978585000406329,-0.0004317488780327605
2930,-0.0004990582397737312,-0.0004321735747550531
2931,-0.0005002610780936573,-0.0004325987342603636
2932,-0.0005014671002812191,-0.0004330244922595163
2933,-0.0005026763920576574,-0.0004334509852576016
2934,-0.0005038890395797365,-0.0004338783505452771
2935,-0.0005051051294348055,-0.0004343067261900075
2936,-0.0005063247486358293,-0.0004347362510272426
2937,-0.0005075479846163914,-0.0004351670646515312
2938,-0.0005087749252256689,-0.0004355993074075772
2939,-0.0005100056587233814,-0.0004360331203812314
2940,-0.0005112402737747114,-0.0004364686453904306
2941,-0.0005124788594452023,-0.0004369060249760729
2942,-0.0005137215051956245,-0.0004373454023928422
2943,-0.0005149683008768251,-0.0004377869215999729
2944,-0.0005162193367245465,-0.0004382307272519605
2945,-0.0005174747033542268,-0.0004386769646892251
2946,-0.0005187344917557724,-0.0004391257799287124
2947,-0.0005199987932883113,-0.0004395773196544526
2948,-0.0005212676996749261,-0.0004400317312080651
2949,-0.0005225413029973627,-0.0004404891625792148
2950,-0.000523819695690719,-0.0004409497623960237
2951,-0.0005251029705381169,-0.0004414136799154309
2952,-0.0005263912206653512,-0.0004418810650135106
2953,-0.0005276845395355239,-0.0004423520681757463
2954,-0.0005289830209436555,-0.0004428268404872578
2955,-0.0005302867590112871,-0.0004433055336229927
2956,-0.0005315958481810548,-0.0004437882998378705
2957,-0.0005329103832112582,-0.0004442752919568918
2958,-0.0005342304591704088,-0.0004447666633652054
2959,-0.0005355561714317634,-0.0004452625679981425
2960,-0.0005368876156678453,-0.0004457631603312093
2961,-0.0005382248878449498,-0.0004462685953700487
2962,-0.0005395680842176386,-0.0004467790286403662
2963,-0.0005409173013232223,-0.0004472946161778244
2964,-0.0005422726359762293,-0.0004478155145179047
2965,-0.0005436341852628636,-0.0004483418806857379
2966,-0.0005450020465354578,-0.0004488738721859101
2967,-0.0005463763174069061,-0.0004494116469922341
2968,-0.0005477570957450985,-0.0004499553635374985
2969,-0.0005491444796673412,-0.0004505051807031916
2970,-0.0005505385675347698,-0.0004510612578091965
2971,-0.0005519394579467544,-0.0004516237546034673
2972,-0.0005533472497353019,-0.0004521928312516803
2973,-0.0005547620419594485,-0.0004527686483268671
2974,-0.0005561839338996461,-0.000453351366799024
2975,-0.0005576130250521506,-0.000453941148024707
2976,-0.0005590494151233971,-0.0004545381537366077
2977,-0.0005604932040243778,-0.0004551425460331108
2978,-0.0005619444918650158,-0.0004557544873678393
2979,-0.0005634033789485346,-0.0004563741405391861
2980,-0.0005648699657658288,-0.000457001668679831
2981,-0.0005663443529898315,-0.0004576372352462466
2982,-0.0005678266414698828,-0.0004582810040081934
2983,-0.0005693169322260964,-0.0004589331390382082
2984,-0.0005708153264437311,-0.0004595938047010815
2985,-0.0005723219254675579,-0.0004602631656433292
2986,-0.0005738368307962349,-0.000460941386782658
2987,-0.0005753601440766779,-0.0004616286332974273
2988,-0.0005768919670984439,-0.0004623250706161074
2989,-0.0005784324017881087,-0.0004630308644067313
2990,-0.0005799815502036556,-0.0004637461805663538
2991,-0.000581539514528862,-0.0004644711852105024
2992,-0.0005831063970677007,-0.0004652060446626332
2993,-0.0005846823002387397,-0.0004659509254435876
2994,-0.0005862673265695513,-0.0004667059942610531
2995,-0.0005878615786911318,-0.0004674714179990302
2996,-0.0005894651593323211,-0.0004682473637073003
2997,-0.0005910781713142387,-0.0004690339985909025
2998,-0.0005927007175447224,-0.0004698314899996202
2999,-0.0005943329010127819,-0.0004706400054174744
3000,-0.0005959748247830602,-0.0004714597124522264
3001,-0.0005976265919903014,-0.000472290778824892
3002,-0.0005992883058338374,-0.0004731333723592683
3003,-0.0006009600695720813,-0.0004739876609714733
3004,-0.0006026419865170331,-0.0004748538126594998
3005,-0.0006043341600288016,-0.000475731995492782
3006,-0.0006060366935101338,-0.0004766223776017825
3007,-0.0006077496904009646,-0.0004775251271675958
3008,-0.0006094732541729752,-0.0004784404124115645
3009,-0.0006112074883241723,-0.0004793684015849227
3010,-0.0006129524963734739,-0.000480309262958455
3011,-0.0006147083818553214,-0.0004812631648121764
3012,-0.0006164752483143003,-0.0004822302754250388
3013,-0.000618253199299782,-0.000483210763064655
3014,-0.0006200423383605795,-0.0004842047959770518
3015,-0.0006218427690396239,-0.0004852125423764448
3016,-0.0006236545948686591,-0.0004862341704350401
3017,-0.0006254779193629522,-0.0004872698482728677
3018,-0.0006273128460160277,-0.0004883197439476351
3019,-0.0006291594782944176,-0.0004893840254446146
3020,-0.0006310179196324337,-0.0004904628606665595
3021,-0.0006328882734269599,-0.0004915564174236545
3022,-0.000634770643032267,-0.0004926648634234876
3023,-0.0006366651317548448,-0.0004937883662610687
3024,-0.0006385718428482645,-0.0004949270934088686
3025,-0.0006404908795080524,-0.0004960812122069017
3026,-0.0006424223448665982,-0.0004972508898528378
