"Time","vhx","vhy"
930,4.596284614144859e-05,-0.0002655018002829064
931,4.652776782569248e-05,-0.0002626817461449563
932,4.709374676995149e-05,-0.000259834641277627
933,4.766074620165159e-05,-0.0002569605378854662
934,4.822872902372648e-05,-0.0002540594899244208
935,4.879765781606941e-05,-0.000251131553114274
936,4.936749483702168e-05,-0.0002481767849509214
937,4.993820202489855e-05,-0.0002451952447184729
938,5.050974099955164e-05,-0.0002421869935011718
939,5.108207306396815e-05,-0.0002391520941951153
940,5.165515920590668e-05,-0.0002360906115197699
941,5.222896009956956e-05,-0.0002330026120292663
942,5.280343610731191e-05,-0.0002298881641234642
943,5.337854728138636e-05,-0.0002267473380587776
944,5.395425336572492e-05,-0.0002235802059587461
945,5.453051379775606e-05,-0.0002203868418243454
946,5.510728771025848e-05,-0.0002171673215440227
947,5.568453393325039e-05,-0.0002139217229034507
948,5.626221099591459e-05,-0.0002106501255949862
949,5.684027712855903e-05,-0.0002073526112268249
950,5.74186902646132e-05,-0.0002040292633318439
951,5.799740804265951e-05,-0.0002006801673761196
952,5.857638780849988e-05,-0.0001973054107671137
953,5.915558661725751e-05,-0.0001939050828615176
954,5.973496123551348e-05,-0.0001904792749727463
955,6.031446814347781e-05,-0.0001870280803780715
956,6.089406353719544e-05,-0.0001835515943253885
957,6.14737033307863e-05,-0.0001800499140396067
958,6.205334315871955e-05,-0.0001765231387286556
959,6.263293837812213e-05,-0.0001729713695891002
960,6.321244407112075e-05,-0.0001693947098113552
961,6.379181504721796e-05,-0.000165793264584496
962,6.437100584570102e-05,-0.0001621671411006541
963,6.494997073808477e-05,-0.0001585164485589938
964,6.552866373058707e-05,-0.0001548412981692636
965,6.610703856663713e-05,-0.0001511418031549149
966,6.66850487294165e-05,-0.0001474180787557833
967,6.726264744443268e-05,-0.0001436702422303255
968,6.783978768212467e-05,-0.0001398984128574122
969,6.841642216050038e-05,-0.0001361027119376629
970,6.899250334780641e-05,-0.0001322832627943272
971,6.956798346522868e-05,-0.0001284401907737038
972,7.014281448962441e-05,-0.000124573623245092
973,7.07169481562857e-05,-0.0001206836896002781
974,7.129033596173333e-05,-0.0001167705212525476
975,7.186292916654123e-05,-0.0001128342516352219
976,7.243467879819169e-05,-0.0001088750161997202
977,7.300553565395984e-05,-0.00010489295241314
978,7.357545030382882e-05,-0.0001008881997553563
979,7.414437309343366e-05,-9.686089971563919e-05
980,7.471225414703507e-05,-9.281119578878638e-05
981,7.52790433705219e-05,-8.87392334707711e-05
982,7.58446904544424e-05,-8.46451602539042e-05
983,7.640914487706383e-05,-8.052912562151073e-05
984,7.697235590746067e-05,-7.639128104212198e-05
985,7.753427260863016e-05,-7.223177996318157e-05
986,7.809484384063578e-05,-6.805077780426701e-05
987,7.865401826377824e-05,-6.384843194982888e-05
988,7.921174434179279e-05,-5.962490174144886e-05
989,7.976797034507434e-05,-5.538034846961547e-05
990,8.032264435392802e-05,-5.111493536502672e-05
991,8.087571426184655e-05,-4.682882758941164e-05
992,8.142712777881331e-05,-4.252219222588435e-05
993,8.197683243463044e-05,-3.819519826882606e-05
994,8.252477558227303e-05,-3.384801661330086e-05
995,8.307090440126795e-05,-2.948082004401075e-05
996,8.36151659010966e-05,-2.509378322379096e-05
997,8.415750692462295e-05,-2.06870826816514e-05
998,8.469787415154502e-05,-1.626089680036938e-05
999,8.52362141018703e-05,-1.181540580363661e-05
1000,8.577247313941411e-05,-7.35079174276788e-06
1001,8.630659747532119e-05,-2.867238482974889e-06
1002,8.683853317161036e-05,1.635068310786735e-06
1003,8.736822614474104e-05,6.15594118839481e-06
1004,8.789562216920163e-05,1.069519092955083e-05
1005,8.842066688112051e-05,1.525262655918263e-05
1006,8.894330578189707e-05,1.982805536324616e-05
1007,8.946348424185538e-05,2.442128290492608e-05
1008,8.998114750391707e-05,2.90321130412215e-05
1009,9.049624068729546e-05,3.366034793991389e-05
1010,9.100870879120915e-05,3.830578809690708e-05
1011,9.151849669861589e-05,4.296823235393156e-05
1012,9.202554917996538e-05,4.764747791660648e-05
1013,9.252981089697084e-05,5.234332037284779e-05
1014,9.303122640640003e-05,5.705555371161677e-05
1015,9.352974016388356e-05,6.178397034199947e-05
1016,9.402529652774184e-05,6.652836111260551e-05
1017,9.451783976282935e-05,7.128851533128128e-05
1018,9.500731404439634e-05,7.606422078512397e-05
1019,9.549366346196721e-05,8.085526376079005e-05
1020,9.597683202323527e-05,8.566142906508552e-05
1021,9.645676365797448e-05,9.048250004583185e-05
1022,9.693340222196606e-05,9.531825861299197e-05
1023,9.740669150094125e-05,0.000100168485260053
1024,9.787657521453873e-05,0.0001050329590856488
1025,9.834299702027731e-05,0.0001099114578154169
1026,9.880590051754256e-05,0.0001148037578240757
1027,9.92652292515878e-05,0.0001197096341577145
1028,9.972092671754904e-05,0.0001246288605562816
1029,0.0001001729363644724,0.0001295612094762641
1030,0.0001006212015993557,0.0001345064521135454
1031,0.0001010656657912014,0.0001394643584264292
1032,0.0001015062722750831,0.000144434697158822
1033,0.0001019429643562235,0.0001494172358635597
1034,0.0001023756853140833,0.0001544117409258677
1035,0.0001028043784064621,0.0001594179775869462
1036,0.0001032289868736103,0.0001644357099676646
1037,0.0001036494539423505,0.0001694647010923588
1038,0.0001040657228302104,0.0001745047129127152
1039,0.0001044777367495644,0.0001795555063317354
1040,0.0001048854389117855,0.0001846168412277649
1041,0.0001052887725314054,0.0001896884764785792
1042,0.0001056876808302845,0.0001947701699855131
1043,0.0001060821070417894,0.0001998616786976225
1044,0.0001064719944149787,0.0002049627586358695
1045,0.0001068572862187967,0.0002100731649173165
1046,0.0001072379257462746,0.0002151926517793214
1047,0.000107613856318738,0.0002203209726037197
1048,0.0001079850212900222,0.0002254578799409859
1049,0.0001083513640506926,0.0002306031255343615
1050,0.0001087128280322723,0.0002357564603439369
1051,0.0001090693567114746,0.0002409176345706821
1052,0.0001094208936144407,0.0002460863976804095
1053,0.0001097673823209831,0.0002512624984276616
1054,0.0001101087664688335,0.0002564456848795143
1055,0.000110444989757894,0.0002616357044392813
1056,0.0001107759959544938,0.0002668323038701143
1057,0.0001111017288956485,0.0002720352293184861
1058,0.0001114221324933231,0.0002772442263375473
1059,0.0001117371507386982,0.0002824590399103481
1060,0.0001120467277064382,0.0002876794144729136
1061,0.0001123508075589629,0.0002929050939371661
1062,0.0001126493345507198,0.0002981358217136818
1063,0.00011294225303246,0.0003033713407342764
1064,0.0001132295074555129,0.0003086113934744081
1065,0.0001135110423760647,0.0003138557219753905
1066,0.0001137868024594358,0.0003191040678664077
1067,0.0001140567324843596,0.0003243561723863213
1068,0.0001143207773472607,0.0003296117764052633
1069,0.0001145788820665343,0.0003348706204460068
1070,0.000114830991786823,0.0003401324447051047
1071,0.0001150770517832954,0.0003453969890737927
1072,0.0001153170074659216,0.0003506639931586462
1073,0.0001155508043837481,0.0003559331963019855
1074,0.0001157783882291715,0.0003612043376020238
1075,0.0001159997048422097,0.0003664771559327483
1076,0.0001162147002147709,0.0003717513899635318
1077,0.0001164233204949201,0.000377026778178466
1078,0.0001166255119911436,0.0003823030588954132
1079,0.000116821221176609,0.0003875799702847683
1080,0.0001170103946934233,0.0003928572503879274
1081,0.0001171929793568862,0.0003981346371354598
1082,0.0001173689221597403,0.0004034118683649731
1083,0.0001175381702764169,0.0004086886818386738
1084,0.0001177006710672774,0.0004139648152606145
1085,0.0001178563720828495,0.0004192400062936245
1086,0.0001180052210680596,0.0004245139925759235
1087,0.0001181471659664587,0.0004297865117374077
1088,0.0001182821549244438,0.0004350573014156148
1089,0.0001184101362954728,0.0004403260992713563
1090,0.0001185310586442743,0.0004455926430040205
1091,0.0001186448707510503,0.0004508566703665392
1092,0.0001187515216156729,0.0004561179191800205
1093,0.0001188509604618748,0.0004613761273480431
1094,0.0001189431367414312,0.0004666310328706103
1095,0.0001190280001383365,0.0004718823738577643
1096,0.0001191055005729725,0.0004771298885428589
1097,0.0001191755882062686,0.0004823733152954893
1098,0.0001192382134438557,0.0004876123926340794
1099,0.0001192933269402097,0.0004928468592381259
1100,0.0001193408796027892,0.0004980764539600999
1101,0.0001193808225961622,0.0005033009158370056
1102,0.0001194131073461263,0.0005085199841015959
1103,0.0001194376855438181,0.0005137333981932498
1104,0.0001194545091498147,0.0005189408977685064
1105,0.0001194635303982247,0.0005241422227112623
1106,0.0001194647018007712,0.0005293371131426319
1107,0.0001194579761508626,0.0005345253094304709
1108,0.0001194433065276561,0.0005397065521985685
1109,0.000119420646300109,0.0005448805823355086
1110,0.0001193899491310206,0.0005500471410032025
1111,0.0001193511689810628,0.0005552059696450958
1112,0.0001193042601128008,0.0005603568099940547
1113,0.0001192491770947024,0.0005654994040799322
1114,0.0001191858748051358,0.0005706334942368191
1115,0.0001191143084363567,0.0005757588231099844
1116,0.0001190344334984835,0.0005808751336625067
1117,0.0001189462058234611,0.0005859821691816034
1118,0.0001188495815690124,0.0005910796732846602
1119,0.0001187445172225784,0.0005961673899249663
1120,0.0001186309696052454,0.0006012450633971597
1121,0.0001185088958756606,0.0006063124383423896
1122,0.0001183782535339347,0.0006113692597531974
1123,0.0001182390004255314,0.0006164152729781238
1124,0.0001180910947451454,0.000621450223726049
1125,0.0001179344950405659,0.0006264738580702691
1126,0.000117769160216528,0.0006314859224523148
1127,0.0001175950495385497,0.0006364861636855218
1128,0.0001174121226367571,0.0006414743289583535
1129,0.0001172203395096944,0.0006464501658374888
1130,0.0001170196605281209,0.0006514134222706757
1131,0.0001168100464387936,0.0006563638465893613
1132,0.000116591458368237,0.0006613011875111028
1133,0.0001163638578264969,0.0006662251941417684
1134,0.0001161272067108816,0.0006711356159775325
1135,0.0001158814673096871,0.0006760322029066757
1136,0.0001156266023059089,0.0006809147052111934
1137,0.0001153625747809389,0.000685782873568222
1138,0.0001150893482182464,0.0006906364590512933
1139,0.0001148068865070459,0.0006954752131314173
1140,0.0001145151539459477,0.0007002988876780082
1141,0.0001142141152465955,0.0007051072349596575
1142,0.0001139037355372864,0.0007099000076447633
1143,0.0001135839803665775,0.0007146769588020241
1144,0.000113254815706875,0.0007194378419008039
1145,0.0001129162079580093,0.0007241824108113753
1146,0.0001125681239507927,0.0007289104198050536
1147,0.0001122105309505622,0.000733621623554225
1148,0.000111843396660706,0.0007383157771322784
1149,0.0001114666892261735,0.0007429926360134509
1150,0.000111080377236969,0.0007476519560725928
1151,0.0001106844297316297,0.0007522934935848607
1152,0.000110278816200686,0.0007569170052253474
1153,0.0001098635065901063,0.0007615222480686588
1154,0.0001094384713047239,0.0007661089795884402
1155,0.0001090036812116483,0.0007706769576568674
1156,0.0001085591076436585,0.0007752259405441039
1157,0.0001081047224025797,0.000779755686917741
1158,0.0001076404977626428,0.0007842659558422151
1159,0.0001071664064738263,0.000788756506778229
1160,0.0001066824217651811,0.0007932270995821662
1161,0.000106188517348138,0.0007976774945055198
1162,0.0001056846674197968,0.0008021074521943383
1163,0.0001051708466661987,0.0008065167336886971
1164,0.0001046470302655802,0.000810905100422201
1165,0.0001041131938916091,0.000815272314221532
1166,0.0001035693137166028,0.0008196181373060426
1167,0.0001030153664147285,0.0008239423322874073
1168,0.0001024513291651847,0.0008282446621693367
1169,0.0001018771796553648,0.0008325248903473651
1170,0.0001012928960840023,0.0008367827806087133
1171,0.0001006984571642971,0.0008410180971322409
1172,0.0001000938421270234,0.0008452306044884885
1173,9.947903072361891e-05,0.0008494200676398225
1174,9.88540032292553e-05,0.000853586251940684
1175,9.821874044588921e-05,0.0008577289231379543
1176,9.757322370529503e-05,0.0008618478473714369
1177,9.691743487207769e-05,0.0008659427911744698
1178,9.625135634666669e-05,0.0008700135214746677
1179,9.557497106829094e-05,0.0008740598055948072
1180,9.488826251793358e-05,0.0008780814112538519
1181,9.419121472126753e-05,0.0008820781065681336
1182,9.348381225157167e-05,0.0008860496600526909
1183,9.27660402326266e-05,0.0008899958406227625
1184,9.20378843415913e-05,0.0008939164175954624
1185,9.129933081185903e-05,0.0008978111606916135
1186,9.05503664358938e-05,0.0009016798400377707
1187,8.9790978568046e-05,0.0009055222261684242
1188,8.902115512734844e-05,0.0009093380900283882
1189,8.82408846002913e-05,0.0009131272029753871
1190,8.745015604357713e-05,0.0009168893367828351
1191,8.664895908685457e-05,0.0009206242636428253
1192,8.583728393543224e-05,0.0009243317561693125
1193,8.501512137297056e-05,0.0009280115874015152
1194,8.418246276415371e-05,0.0009316635308075278
1195,8.333930005733991e-05,0.0009352873602881526
1196,8.248562578719044e-05,0.0009388828501809465
1197,8.162143307727781e-05,0.0009424497752644965
1198,8.074671564267197e-05,0.00094598791076292
1199,7.986146779250528e-05,0.0009494970323505956
1200,7.896568443251548e-05,0.0009529769161571239
1201,7.80593610675673e-05,0.0009564273387725216
1202,7.714249380415189e-05,0.0009598480772526595
1203,7.621507935286398e-05,0.0009632389091249282
1204,7.527711503085727e-05,0.0009665996123941548
1205,7.432859876427731e-05,0.0009699299655487523
1206,7.336952909067196e-05,0.0009732297475671219
1207,7.239990516137921e-05,0.0009764987379242903
1208,7.141972674389255e-05,0.0009797367165988024
1209,7.042899422420323e-05,0.0009829434640798509
1210,6.942770860911966e-05,0.0009861187613746636
1211,6.841587152856378e-05,0.0009892623900161269
1212,6.739348523784419e-05,0.0009923741320706685
1213,6.636055261990582e-05,0.0009954537701463801
1214,6.531707718755614e-05,0.0009985010874013908
1215,6.426306308566772e-05,0.001001515867552489
1216,6.319851509335706e-05,0.001004497894883989
1217,6.212343862613926e-05,0.00100744695425685
1218,6.103783973805893e-05,0.001010362831118026
1219,5.994172512379659e-05,0.001013245311510082
1220,5.883510212075088e-05,0.001016094182081032
1221,5.771797871109608e-05,0.001018909230094432
1222,5.659036352381519e-05,0.001021690243439711
1223,5.545226583670765e-05,0.001024437010642733
1224,5.430369557837288e-05,0.001027149320876605
1225,5.314466333016792e-05,0.001029826963972712
1226,5.197518032814022e-05,0.001032469730431991
1227,5.079525846493473e-05,0.001035077411436425
1228,4.960491029167555e-05,0.001037649798860771
1229,4.840414901982161e-05,0.001040186685284509
1230,4.719298852299637e-05,0.001042687864004014
1231,4.597144333879178e-05,0.001045153129044945
1232,4.473952867054554e-05,0.001047582275174841
1233,4.349726038909192e-05,0.001049975097915945
1234,4.224465503448644e-05,0.001052331393558217
1235,4.098172981770304e-05,0.001054650959172566
1236,3.97085026223047e-05,0.001056933592624269
1237,3.842499200608723e-05,0.001059179092586596
1238,3.713121720269486e-05,0.00106138725855462
1239,3.582719812320895e-05,0.00106355789085922
1240,3.45129553577093e-05,0.001065690790681263
1241,3.318851017680677e-05,0.001067785760065966
1242,3.185388453314833e-05,0.001069842601937432
1243,3.050910106289418e-05,0.001071861120113356
1244,2.91541830871658e-05,0.001073841119319893
1245,2.778915461346596e-05,0.001075782405206689
1246,2.641404033706965e-05,0.001077684784362063
1247,2.502886564238613e-05,0.001079548064328341
1248,2.363365660429182e-05,0.001081372053617332
1249,2.22284399894338e-05,0.001083156561725943
1250,2.081324325750404e-05,0.001084901399151927
1251,1.938809456248331e-05,0.001086606377409761
1252,1.795302275385591e-05,0.001088271309046644
1253,1.650805737779324e-05,0.00108989600765861
1254,1.505322867830862e-05,0.001091480287906755
1255,1.358856759837986e-05,0.00109302396553357
1256,1.21141057810423e-05,0.001094526857379364
1257,1.062987557045058e-05,0.001095988781398795
1258,9.135910012909001e-06,0.001097409556677475
1259,7.632242857871357e-06,0.001098789003448663
1260,6.118908558908167e-06,0.001100126943110034
1261,4.595942274642921e-06,0.001101423198240511
1262,3.063379869656517e-06,0.001102677592617169
1263,1.521257915358776e-06,0.001103889951232188
1264,-3.03863091710447e-08,0.001105060100309861
1265,-1.591514816377996e-06,0.001106187867323647
1266,-3.162088909456425e-06,0.001107273081013259
1267,-4.742069181608741e-06,0.001108315571401791
1268,-6.331415515336999e-06,0.001109315169812863
1269,-7.930087081767938e-06,0.001110271708887791
1270,-9.538042340011653e-06,0.00111118502260277
1271,-1.115523903655425e-05,0.001112054946286064
1272,-1.27816342046834e-05,0.001112881316635199
1273,-1.441718416394968e-05,0.001113663971734146
1274,-1.606184451966139e-05,0.001114402751070503
1275,-1.771557016241402e-05,0.001115097495552648
1276,-1.937831526765441e-05,0.001115748047526878
1277,-2.105003329528051e-05,0.001116354250794517
1278,-2.273067698927616e-05,0.001116915950628984
1279,-2.442019837738085e-05,0.001117432993792828
1280,-2.611854877079538e-05,0.001117905228554707
1281,-2.782567876392384e-05,0.001118332504706322
1282,-2.954153823415129e-05,0.001118714673579286
1283,-3.126607634165738e-05,0.001119051588061935
1284,-3.299924152926669e-05,0.001119343102616062
1285,-3.474098152233663e-05,0.001119589073293578
1286,-3.64912433286806e-05,0.001119789357753094
1287,-3.824997323852929e-05,0.001119943815276412
1288,-4.001711682452954e-05,0.001120052306784925
1289,-4.179261894177984e-05,0.001120114694855918
1290,-4.357642372790398e-05,0.001120130843738773
1291,-4.536847460316279e-05,0.00112010061937105
1292,-4.716871427060346e-05,0.001120023889394473
1293,-4.897708471624789e-05,0.001119900523170784
1294,-5.079352720931909e-05,0.00111973039179748
1295,-5.261798230250613e-05,0.001119513368123418
1296,-5.445038983226842e-05,0.00111924932676429
1297,-5.629068891917911e-05,0.00111893814411796
1298,-5.813881796830731e-05,0.001118579698379654
1299,-5.999471466963998e-05,0.00111817386955701
1300,-6.185831599854419e-05,0.001117720539484972
1301,-6.372955821626794e-05,0.001117219591840528
1302,-6.560837687048283e-05,0.001116670912157292
1303,-6.749470679586472e-05,0.001116074387839923
1304,-6.938848211471697e-05,0.001115429908178369
1305,-7.128963623763307e-05,0.001114737364361948
1306,-7.319810186420049e-05,0.001113996649493248
1307,-7.511381098374565e-05,0.001113207658601853
1308,-7.703669487611921e-05,0.001112370288657884
1309,-7.896668411252382e-05,0.001111484438585351
1310,-8.090370855638301e-05,0.001110550009275327
1311,-8.28476973642517e-05,0.001109566903598919
1312,-8.479857898676828e-05,0.001108535026420047
1313,-8.675628116964865e-05,0.001107454284608033
1314,-8.872073095472393e-05,0.001106324587049976
1315,-9.069185468101864e-05,0.001105145844662937
1316,-9.266957798587222e-05,0.001103917970405908
1317,-9.465382580610364e-05,0.001102640879291586
1318,-9.664452237921754e-05,0.001101314488397918
1319,-9.864159124465517e-05,0.001099938716879453
1320,-0.0001006449552450874,0.001098513485978468
1321,-0.0001026545365277509,0.001097038719035883
1322,-0.0001046702565458282,0.001095514341501955
1323,-0.0001066920360598709,0.001093940280946756
1324,-0.0001087197951392677,0.001092316467070429
1325,-0.0001107534531637548,0.001090642831713218
1326,-0.0001127929288249715,0.001088919308865285
1327,-0.0001148381401280592,0.001087145834676287
1328,-0.0001168890043933047,0.001085322347464746
1329,-0.0001189454382578288,0.001083448787727172
1330,-0.0001210073576773182,0.001081525098146983
1331,-0.0001230746779278029,0.001079551223603172
1332,-0.0001251473136074781,0.001077527111178768
1333,-0.0001272251786385706,0.001075452710169058
1334,-0.0001293081862692508,0.001073327972089577
1335,-0.0001313962490755887,0.001071152850683879
1336,-0.0001334892789635576,0.001068927301931073
1337,-0.0001355871871710795,0.001066651284053131
1338,-0.0001376898842701195,0.001064324757521973
1339,-0.0001397972801688219,0.001061947685066315
1340,-0.0001419092841136954,0.001059520031678295
1341,-0.0001440258046918423,0.001057041764619878
1342,-0.0001461467498332332,0.00105451285342902
1343,-0.0001482720268130282,0.001051933269925623
1344,-0.0001504015422539432,0.00104930298821725
1345,-0.0001525352021286635,0.001046621984704633
1346,-0.0001546729117623013,0.001043890238086944
1347,-0.0001568145758349023,0.001041107729366852
1348,-0.0001589600983839949,0.001038274441855361
1349,-0.000161109382807189,0.001035390361176428
1350,-0.0001632623318648181,0.001032455475271363
1351,-0.0001654188476826303,0.001029469774403012
1352,-0.0001675788317545229,0.001026433251159734
1353,-0.0001697421849453265,0.00102334590045916
1354,-0.0001719088074936331,0.00102020771955174
1355,-0.0001740785990146712,0.00101701870802409
1356,-0.0001762514585032279,0.001013778867802121
1357,-0.0001784272843366171,0.001010488203153981
1358,-0.0001806059742776948,0.001007146720692775
1359,-0.0001827874254779191,0.001003754429379101
1360,-0.0001849715344804599,0.001000311340523387
1361,-0.0001871581972233515,0.0009968174677880202
1362,-0.0001893473090426944,0.0009932728271893003
1363,-0.000191538764675903,0.0009896774370991913
1364,-0.0001937324582649988,0.0009860313182468931
1365,-0.0001959282833599513,0.0009823344937202232
1366,-0.0001981261329220646,0.0009785869889668178
1367,-0.000200325899327411,0.0009747888317951545
1368,-0.0002025274743703114,0.0009709400523753992
1369,-0.00020473074926686,0.0009670406832400734
1370,-0.0002069356146584986,0.0009630907592845571
1371,-0.0002091419606156346,0.0009590903177674222
1372,-0.0002113496766413058,0.0009550393983105946
1373,-0.0002135586516748932,0.0009509380428993621
1374,-0.0002157687740958767,0.0009467862958822198
1375,-0.0002179799317276408,0.0009425842039705555
1376,-0.000220192011841323,0.0009383318162381902
1377,-0.0002224049011597097,0.0009340291841207569
1378,-0.0002246184858611784,0.0009296763614149445
1379,-0.0002268326515836847,0.0009252734042775861
1380,-0.0002290472834287956,0.0009208203712246174
1381,-0.0002312622659657685,0.0009163173231298877
1382,-0.0002334774832356756,0.0009117643232238416
1383,-0.0002356928187555735,0.0009071614370920694
1384,-0.0002379081555227185,0.0009025087326737232
1385,-0.0002401233760188278,0.0008978062802598166
1386,-0.0002423383622143845,0.0008930541524913928
1387,-0.0002445529955729883,0.0008882524243575827
1388,-0.0002467671570557514,0.0008834011731935399
1389,-0.0002489807271257384,0.0008785004786782656
1390,-0.0002511935857524525,0.0008735504228323254
1391,-0.0002534056124163631,0.0008685510900154559
1392,-0.0002556166861134817,0.0008635025669240712
1393,-0.0002578266853599796,0.0008584049425886659
1394,-0.0002600354881968488,0.0008532583083711231
1395,-0.0002622429721946101,0.0008480627579619275
1396,-0.000264449014458062,0.0008428183873772817
1397,-0.0002666534916310742,0.0008375252949561447
1398,-0.0002688562799014253,0.0008321835813571745
1399,-0.0002710572550056823,0.0008267933495555925
1400,-0.0002732562922341248,0.000821354704839966
1401,-0.0002754532664357107,0.0008158677548089177
1402,-0.0002776480520230857,0.0008103326093677557
1403,-0.0002798405229776345,0.0008047493807250327
1404,-0.0002820305528545742,0.0007991181833890417
1405,-0.0002842180147880924,0.000793439134164234
1406,-0.000286402781496523,0.0007877123521475879
1407,-0.0002885847252875667,0.0007819379587249036
1408,-0.0002907637180635522,0.0007761160775670453
1409,-0.0002929396313267392,0.000770246834626128
1410,-0.0002951123361846614,0.0007643303581316448
1411,-0.0002972817033555117,0.0007583667785865491
1412,-0.0002994476031735664,0.0007523562287632814
1413,-0.0003016099055946512,0.0007462988436997553
1414,-0.0003037684802016469,0.0007401947606952904
1415,-0.000305923196210035,0.0007340441193065114
1416,-0.0003080739224734824,0.0007278470613431957
1417,-0.000310220527489466,0.000721603730864096
1418,-0.000312362879404938,0.0007153142741727089
1419,-0.0003145008460220263,0.0007089788398130223
1420,-0.000316634294803777,0.0007025975785652233
1421,-0.0003187630928799345,0.0006961706434413719
1422,-0.0003208871070527566,0.0006896981896810517
1423,-0.0003230062038028745,0.0006831803747469835
1424,-0.0003251202492951816,0.0006766173583206178
1425,-0.0003272291093847658,0.000670009302297699
1426,-0.0003293326496228764,0.000663356370783806
1427,-0.0003314307352629286,0.0006566587300898695
1428,-0.0003335232312665422,0.0006499165487276656
1429,-0.0003356100023096199,0.0006431299974052904
1430,-0.0003376909127884573,0.000636299249022615
1431,-0.0003397658268258925,0.0006294244786667206
1432,-0.0003418346082774874,0.000622505863607315
1433,-0.0003438971207377459,0.0006155435832921332
1434,-0.0003459532275463656,0.0006085378193423224
1435,-0.0003480027917945235,0.000601488755547808
1436,-0.0003500456763311976,0.0005943965778626467
1437,-0.0003520817437695194,0.0005872614744003679
1438,-0.0003541108564931608,0.0005800836354292934
1439,-0.0003561328766627543,0.0005728632533678507
1440,-0.0003581476662223439,0.0005656005227798679
1441,-0.0003601550869058718,0.0005582956403698583
1442,-0.0003621550002436927,0.0005509488049782903
1443,-0.0003641472675691227,0.0005435602175768458
1444,-0.0003661317500250171,0.0005361300812636629
1445,-0.0003681083085703809,0.0005286586012585683
1446,-0.0003700768039870089,0.0005211459848982948
1447,-0.0003720370968861552,0.000513592441631686
1448,-0.0003739890477152345,0.0005059981830148866
1449,-0.0003759325167645493,0.0004983634227065211
1450,-0.0003778673641740507,0.0004906883764628541
1451,-0.0003797934499401216,0.0004829732621329392
1452,-0.0003817106339223958,0.0004752182996537501
1453,-0.0003836187758505978,0.0004674237110452976
1454,-0.0003855177353314144,0.0004595897204057264
1455,-0.0003874073718553921,0.0004517165539064009
1456,-0.0003892875448038607,0.0004438044397869643
1457,-0.0003911581134558835,0.0004358536083503852
1458,-0.0003930189369952365,0.0004278642919579816
1459,-0.0003948698745174044,0.0004198367250244228
1460,-0.0003967107850366142,0.0004117711440127129
1461,-0.0003985415274928821,0.0004036677874291451
1462,-0.0004003619607590919,0.0003955268958182393
1463,-0.0004021719436480935,0.0003873487117576461
1464,-0.0004039713349198287,0.0003791334798530303
1465,-0.0004057599932884756,0.0003708814467329243
1466,-0.0004075377774296186,0.0003625928610435491
1467,-0.000409304545987441,0.0003542679734436121
1468,-0.0004110601575819368,0.0003459070365990604
1469,-0.0004128044708161479,0.0003375103051778139
1470,-0.0004145373442834177,0.0003290780358444545
1471,-0.0004162586365746706,0.0003206104872548784
1472,-0.0004179682062857066,0.0003121079200509153
1473,-0.0004196659120245193,0.0003035705968549018
1474,-0.0004213516124186325,0.0002949987822642166
1475,-0.000423025166122454,0.0002863927428457703
1476,-0.0004246864318246498,0.0002777527471304503
1477,-0.0004263352682555367,0.000269079065607517
1478,-0.0004279715341944912,0.0002603719707189557
1479,-0.0004295950884773758,0.0002516317368537711
1480,-0.0004312057900039833,0.0002428586403422362
1481,-0.0004328034977454971,0.0002340529594500778
1482,-0.0004343880707519655,0.0002252149743726152
1483,-0.0004359593681597948,0.0002163449672288334
1484,-0.0004375172491992552,0.0002074432220553988
1485,-0.0004390615732020025,0.0001985100248006103
1486,-0.0004405921996086127,0.0001895456633182908
1487,-0.0004421089879761323,0.0001805504273616053
1488,-0.0004436117979856393,0.0001715246085768167
1489,-0.0004451004894498216,0.000162468500496967
1490,-0.0004465749223205618,0.0001533823985354883
1491,-0.0004480349566965389,0.0001442665999797375
1492,-0.0004494804528308401,0.0001351214039844571
1493,-0.0004509112711385829,0.000125947111565154
1494,-0.0004523272722045489,0.0001167440255913986
1495,-0.0004537283167908274,0.0001075124507800422
1496,-0.0004551142658444696,9.825269368834945e-05
1497,-0.0004564849805051509,8.896506270704131e-05
1498,-0.0004578403221128428,7.964986805325243e-05
1499,-0.0004591801522154938,7.030742176339523e-05
1500,-0.0004605043325767187,6.093803768593274e-05
1501,-0.0004618127251834918,5.15420314740523e-05
1502,-0.0004631051922538536,4.211972057824995e-05
1503,-0.0004643815962446191,3.267142423880626e-05
1504,-0.0004656417998590939,2.319746347816961e-05
1505,-0.0004668856660547976,1.36981610932292e-05
1506,-0.0004681130580511906,4.173841647489904e-06
1507,-0.0004693238393374057,-5.375168536865109e-06
1508,-0.0004705178736799871,-1.494854138701815e-05
1509,-0.0004716950251306299,-2.454594708767082e-05
1510,-0.0004728551580339263,-3.416705408931284e-05
1511,-0.0004739981370351115,-4.381152911660145e-05
1512,-0.0004751238270878165,-5.347903717686092e-05
1513,-0.0004762320934618204,-6.316924156869714e-05
1514,-0.0004773228017508052,-7.288180389073224e-05
1515,-0.0004783958178801121,-8.26163840504625e-05
1516,-0.0004794510081144983,-9.237264027323552e-05
1517,-0.000480488239065897,-0.0001021502291113558
1518,-0.0004815073777011726,-0.0001119488054533155
1519,-0.0004825082913498808,-0.0001217680225331495
1520,-0.0004834908477120235,-0.000131607531939926
